Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
Yolo Bus,Bharat Benz A/C Seater /Sleeper (2+1),07:15,13:13,05h 58m,INR 199,35 Seats available,"4.8
172",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
FRESHBUS,Electric A/C Seater (2+2),08:00,13:45,05h 45m,450,33 Seats available,"4.8
356",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
Yolo Bus,Bharat Benz A/C Seater /Sleeper (2+1),08:01,13:59,05h 58m,INR 200,36 Seats available,"4.4
53",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
NueGo,Electric A/C Seater (2+2),09:00,15:10,06h 10m,314,35 Seats available,"4.1
315",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
NueGo,Electric A/C Seater (2+2),11:00,17:10,06h 10m,314,37 Seats available,"3.8
371",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
FRESHBUS,Electric A/C Seater (2+2),12:00,18:00,06h 00m,450,36 Seats available,"4.7
376",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
NueGo,Electric A/C Seater (2+2),12:00,18:45,06h 45m,314,37 Seats available,"4.3
195",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
FRESHBUS,Electric A/C Seater (2+2),14:00,20:20,06h 20m,450,42 Seats available,"4.5
455",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
FRESHBUS,Electric A/C Seater (2+2),15:30,20:50,05h 20m,475,38 Seats available,"4.6
141",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
NueGo,Electric A/C Seater (2+2),18:00,00:10,06h 10m,314,40 Seats available,"4.1
287",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
NueGo,Electric A/C Seater (2+2),19:30,01:40,06h 10m,298,44 Seats available,"4.1
210",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
APSRTC - 5491,SAPTAGIRI EXPRESS,03:30,09:30,06h 00m,INR 284,39 Seats available,"4.2
63",https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Bangalore to Tirupati
APSRTC - 9048,Express(Non AC Seater),04:15,10:30,06h 15m,INR 294,24 Seats available,"3.5
26",https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Bangalore to Tirupati
APSRTC - 9775,Super Luxury (Non AC Seater 2+2 Push Back),05:00,11:15,06h 15m,INR 398,32 Seats available,"4.5
44",https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Bangalore to Tirupati
APSRTC - 5621,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",05:45,12:15,06h 30m,INR 362,33 Seats available,"4.1
25",https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Bangalore to Tirupati
,,,,,,,,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Bangalore to Tirupati
,,,,,,,,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Bangalore to Tirupati
,,,,,,,,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Bangalore to Tirupati
,,,,,,,,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Bangalore to Tirupati
,,,,,,,,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Bangalore to Tirupati
,,,,,,,,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Bangalore to Tirupati
APSRTC - 50145,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",04:00,11:00,07h 00m,INR 439,37 Seats available,"4.2
38",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
APSRTC - 6204,Super Luxury (Non AC Seater 2+2 Push Back),04:30,11:00,06h 30m,INR 439,30 Seats available,"3.4
21",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
APSRTC - 6206,Super Luxury (Non AC Seater 2+2 Push Back),05:30,12:00,06h 30m,INR 439,32 Seats available,"2.6
17",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
APSRTC - 50182,Super Luxury (Non AC Seater 2+2 Push Back),06:00,13:00,07h 00m,INR 439,33 Seats available,"3.3
19",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
APSRTC - 6011,Super Luxury (Non AC Seater 2+2 Push Back),06:30,13:30,07h 00m,INR 439,34 Seats available,"3.6
34",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
APSRTC - 50103,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",07:30,14:15,06h 45m,INR 412,34 Seats available,"3.9
33",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
APSRTC - 6019,Super Luxury (Non AC Seater 2+2 Push Back),08:15,15:15,07h 00m,INR 439,30 Seats available,"4.3
7",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
APSRTC - 6074,INDRA(A.C. Seater),09:00,15:30,06h 30m,INR 526,32 Seats available,"2.9
87",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
APSRTC - 6066,Super Luxury (Non AC Seater 2+2 Push Back),10:00,17:00,07h 00m,INR 439,32 Seats available,"3.6
51",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
APSRTC - 9267,INDRA(A.C. Seater),10:30,17:00,06h 30m,INR 526,27 Seats available,"2.9
71",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
APSRTC - 9255,Super Luxury (Non AC Seater 2+2 Push Back),11:30,18:30,07h 00m,INR 439,25 Seats available,"4.2
43",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
APSRTC - 6015,Super Luxury (Non AC Seater 2+2 Push Back),13:30,20:30,07h 00m,INR 439,31 Seats available,"2.9
54",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
APSRTC - 50194,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),14:30,21:00,06h 30m,INR 656,38 Seats available,"4.1
105",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
APSRTC - 50013,Super Luxury (Non AC Seater 2+2 Push Back),15:30,22:30,07h 00m,INR 439,24 Seats available,"3.2
51",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
APSRTC - 6005,Super Luxury (Non AC Seater 2+2 Push Back),16:30,23:30,07h 00m,INR 439,28 Seats available,"3.4
37",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
APSRTC - 5779,Super Luxury (Non AC Seater 2+2 Push Back),17:15,23:50,06h 35m,INR 439,13 Seats available,"3.3
17",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
APSRTC - 5226,Super Luxury (Non AC Seater 2+2 Push Back),17:45,01:30,07h 45m,INR 439,31 Seats available,3.7,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
APSRTC - 5296,Super Luxury (Non AC Seater 2+2 Push Back),18:00,02:00,08h 00m,INR 439,27 Seats available,3.7,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
APSRTC - 7745,Super Luxury (Non AC Seater 2+2 Push Back),18:20,02:30,08h 10m,INR 439,31 Seats available,"4.2
7",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
APSRTC - 36009,Super Luxury (Non AC Seater 2+2 Push Back),18:30,01:45,07h 15m,INR 439,30 Seats available,3.7,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
APSRTC - 4610,Super Luxury (Non AC Seater 2+2 Push Back),19:00,01:35,06h 35m,INR 439,31 Seats available,"3.1
4",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
APSRTC - 90292,Super Luxury (Non AC Seater 2+2 Push Back),19:00,01:45,06h 45m,INR 439,33 Seats available,3.7,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
APSRTC - 48484,Super Luxury (Non AC Seater 2+2 Push Back),19:20,02:45,07h 25m,INR 439,29 Seats available,3.7,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
APSRTC - 50079,Super Luxury (Non AC Seater 2+2 Push Back),20:15,03:15,07h 00m,INR 439,28 Seats available,"3.5
36",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
APSRTC - 6558,Super Luxury (Non AC Seater 2+2 Push Back),20:50,03:00,06h 10m,INR 439,31 Seats available,"3.4
6",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
APSRTC - 6017,Super Luxury (Non AC Seater 2+2 Push Back),21:00,04:00,07h 00m,INR 439,25 Seats available,"3.5
61",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
APSRTC - 50062,Super Luxury (Non AC Seater 2+2 Push Back),21:45,04:45,07h 00m,INR 439,28 Seats available,"3.7
78",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
APSRTC - 6241,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",22:00,04:30,06h 30m,INR 412,1 Seat available,"3.5
88",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
APSRTC - 9253,INDRA(A.C. Seater),22:15,05:15,07h 00m,INR 526,23 Seats available,"3.5
103",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
APSRTC - 50805,Super Luxury (Non AC Seater 2+2 Push Back),22:30,04:30,06h 00m,INR 439,7 Seats available,"4.0
38",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
APSRTC - 6007,INDRA(A.C. Seater),22:40,05:40,07h 00m,INR 526,20 Seats available,"4.1
108",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
APSRTC - 6208,Super Luxury (Non AC Seater 2+2 Push Back),22:45,04:50,06h 05m,INR 439,17 Seats available,"3.8
77",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
APSRTC - 9489,Super Luxury (Non AC Seater 2+2 Push Back),23:00,05:00,06h 00m,INR 439,20 Seats available,"4.0
65",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
APSRTC - 50192,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),23:15,04:30,05h 15m,INR 656,28 Seats available,"4.2
116",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
APSRTC - 6238,Super Luxury (Non AC Seater 2+2 Push Back),23:30,05:30,06h 00m,INR 439,22 Seats available,"3.7
77",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
APSRTC - 9257,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),23:45,05:00,05h 15m,INR 656,34 Seats available,"4.0
121",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
BHAIRAVA TOURS AND TRAVELS,Non A/C Seater / Sleeper (2+1),19:15,03:00,07h 45m,INR 799,18 Seats available,"4.0
43",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
Giridhar Tours and Travels,A/C Seater/Sleeper (2+1),19:24,03:15,07h 51m,INR 899,31 Seats available,4.2,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
Royal Voyage Travels (RVT),A/C Seater / Sleeper (2+1),19:30,03:25,07h 55m,INR 899,30 Seats available,"4.2
43",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
S R Travels,Non A/C Seater / Sleeper (2+1),19:30,03:30,08h 00m,INR 700,37 Seats available,"3.8
34",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
S R Travels,NON A/C Sleeper (2+1),19:40,03:10,07h 30m,INR 900,28 Seats available,3.6,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
Sri Vinayaka Travels,NON A/C Sleeper (2+1),19:45,04:45,09h 00m,INR 999,8 Seats available,"4.5
151",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
Sri Vengamamba Bus Transport (SVBT),Non A/C Seater / Sleeper (2+1),20:00,02:00,06h 00m,INR 591,31 Seats available,"4.5
7",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
AdAR & BCVR Travels,Non A/C Seater / Sleeper (2+1),21:00,04:00,07h 00m,INR 900,39 Seats available,"4.2
59",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
Maheswari Travels,Non A/C Seater / Sleeper (2+1),20:05,04:00,07h 55m,INR 650,29 Seats available,"4.6
24",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
CGR Travels,NON A/C Semi Sleeper / Sleeper (2+1),20:10,05:00,08h 50m,INR 660,15 Seats available,"3.5
252",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
CGR Travels,Non A/C Seater / Sleeper (2+1),20:10,04:40,08h 30m,INR 780,24 Seats available,"3.9
119",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
Maheswari Travels,Non A/C Seater / Sleeper (2+1),20:15,04:00,07h 45m,INR 650,26 Seats available,"4.2
92",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),20:25,05:00,08h 35m,INR 900,40 Seats available,"3.6
12",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
Sri Vengamamba Bus Transport (SVBT),Non A/C Seater / Sleeper (2+1),20:30,02:30,06h 00m,INR 600,23 Seats available,"3.8
17",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
Sri Shrinivasa Bus Transport (SSBT),Non A/C Seater / Sleeper (2+1),20:30,02:30,06h 00m,INR 770,26 Seats available,4.1,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
Indu Travels,Non A/C Seater / Sleeper (2+1),20:35,04:25,07h 50m,INR 750,22 Seats available,"3.6
130",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
HARITHA TRAVELS,Non A/C Seater / Sleeper (2+1),20:40,04:00,07h 20m,INR 679,28 Seats available,"3.9
66",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
Indu Travels,A/C Sleeper (2+1),20:40,04:15,07h 35m,INR 1050,17 Seats available,"3.9
60",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
Sri Vinayaka Travels,NON A/C Seater/ Sleeper (2+1),20:40,04:30,07h 50m,INR 700,22 Seats available,"4.2
265",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
Sri Vengamamba Bus Transport (SVBT),Non A/C Seater / Sleeper (2+1),20:45,02:45,06h 00m,INR 660,23 Seats available,"3.8
32",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
Indu Travels,Non A/C Seater / Sleeper (2+1),20:50,03:40,06h 50m,INR 800,30 Seats available,"3.4
132",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
SLNS Travels,A/C Sleeper (2+1),21:00,03:30,06h 30m,INR 1199,20 Seats available,"4.3
4",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
Abhishek Bus,Scania Multi-Axle AC Semi Sleeper (2+2),21:00,03:40,06h 40m,INR 599,25 Seats available,"4.5
11",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
Sri Vengamamba Bus Transport (SVBT),A/C Sleeper (2+1),21:00,03:15,06h 15m,INR 1000,19 Seats available,"4.2
8",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
V Kaveri Travels,A/C Sleeper (2+1),21:00,03:00,06h 00m,INR 1000,19 Seats available,"3.1
20",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
Sri Shrinivasa Bus Transport (SSBT),Non A/C Seater / Sleeper (2+1),21:00,03:00,06h 00m,INR 770,32 Seats available,"4.1
13",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
PRL BUS,Non A/C Seater / Sleeper (2+1),21:00,04:15,07h 15m,INR 700,21 Seats available,"4.3
199",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
CGR Travels,Non A/C Seater / Sleeper (2+1),21:15,04:45,07h 30m,INR 700,26 Seats available,"3.9
255",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
Sri Vengamamba Bus Transport (SVBT),Non A/C Seater / Sleeper (2+1),21:15,03:00,05h 45m,INR 600,23 Seats available,"3.9
22",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),21:15,04:00,06h 45m,INR 900,35 Seats available,"4.5
185",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
Sri Vinayaka Travels,NON A/C Seater (2+3),21:30,05:00,07h 30m,INR 350,25 Seats available,"3.3
23",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
INDHU BUS,Non A/C Seater / Sleeper (2+1),21:40,04:40,07h 00m,INR 699,26 Seats available,"3.9
128",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
Abhishek Bus,A/C Sleeper (2+1),23:30,04:30,05h 00m,INR 1049,22 Seats available,"3.1
118",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
SUVARNAMUKHI TRAVELS,NON A/C Seater (2+3),08:00,15:30,07h 30m,INR 350,11 Seats available,"2.9
6",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
Abhishek Bus,A/C Sleeper (2+1),16:10,00:30,08h 20m,INR 900,23 Seats available,"2.5
16",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
Ahobila Travels,Non A/C Seater / Sleeper (2+1),19:35,03:15,07h 40m,INR 700,35 Seats available,2.5,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
V Kaveri Travels,Non A/C Seater / Sleeper (2+1),20:00,02:00,06h 00m,INR 600,24 Seats available,"1.9
8",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
Golden Travels,A/C Seater / Sleeper (2+1),19:24,03:10,07h 46m,INR 5000,1 Seat available,3.0,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
SHANU TRAVELS,Non A/C Seater / Sleeper (2+1),20:00,02:45,06h 45m,INR 3000,45 Seats available,4.1,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
Sri Vengamamba Bus Transport (SVBT),A/C Seater / Sleeper (2+1),20:30,03:30,07h 00m,INR 1490,21 Seats available,"3.9
20",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
AR & BCVR Travels,A/C Sleeper (2+1),20:40,04:30,07h 50m,INR 1400,15 Seats available,"4.5
76",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
APSRTC - 45776,Super Luxury (Non AC Seater 2+2 Push Back),06:30,14:40,08h 10m,INR 555,28 Seats available,"3.7
98",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
APSRTC - 5151,STAR LINER(NON-AC SLEEPER 2+1),18:00,03:15,09h 15m,INR 677,10 Seats available,"3.8
21",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
APSRTC - 5870,Super Luxury (Non AC Seater 2+2 Push Back),18:30,04:00,09h 30m,INR 522,30 Seats available,"3.6
35",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
APSRTC - 5070,Super Luxury (Non AC Seater 2+2 Push Back),18:45,03:15,08h 30m,INR 524,28 Seats available,3.9,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
APSRTC - 5859,Super Luxury (Non AC Seater 2+2 Push Back),19:00,04:00,09h 00m,INR 522,22 Seats available,"3.5
15",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
APSRTC - 48821,Super Luxury (Non AC Seater 2+2 Push Back),19:00,04:15,09h 15m,INR 555,19 Seats available,"3.9
29",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
APSRTC - 5054,Super Luxury (Non AC Seater 2+2 Push Back),19:15,05:00,09h 45m,INR 524,23 Seats available,"3.7
11",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
APSRTC - 5994,Super Luxury (Non AC Seater 2+2 Push Back),19:30,05:45,10h 15m,INR 522,17 Seats available,"3.5
27",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
APSRTC - 5181,Super Luxury (Non AC Seater 2+2 Push Back),19:40,04:40,09h 00m,INR 524,25 Seats available,"3.5
38",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
APSRTC - 5922,Super Luxury (Non AC Seater 2+2 Push Back),19:45,04:50,09h 05m,INR 522,15 Seats available,"3.6
5",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
APSRTC - 5916,Super Luxury (Non AC Seater 2+2 Push Back),19:50,05:00,09h 10m,INR 572,7 Seats available,"3.0
8",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
APSRTC - 5906,INDRA(A.C. Seater),20:00,05:30,09h 30m,INR 632,23 Seats available,"4.2
91",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
APSRTC - 5926,Super Luxury (Non AC Seater 2+2 Push Back),20:15,05:45,09h 30m,INR 522,25 Seats available,"3.8
69",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
APSRTC - 5381,Super Luxury (Non AC Seater 2+2 Push Back),20:30,07:00,10h 30m,INR 624,15 Seats available,"4.2
7",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
APSRTC - 5876,Super Luxury (Non AC Seater 2+2 Push Back),20:30,05:30,09h 00m,INR 555,20 Seats available,"4.2
65",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
APSRTC - 5914,Super Luxury (Non AC Seater 2+2 Push Back),20:40,05:30,08h 50m,INR 522,25 Seats available,"3.7
48",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
APSRTC - 5928,Super Luxury (Non AC Seater 2+2 Push Back),20:45,05:00,08h 15m,INR 522,23 Seats available,"3.7
57",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
APSRTC - 5863,Super Luxury (Non AC Seater 2+2 Push Back),21:00,05:15,08h 15m,INR 555,16 Seats available,"4.0
22",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
APSRTC - 5902,STAR LINER(NON-AC SLEEPER 2+1),21:00,05:45,08h 45m,INR 677,1 Seat available,"4.3
97",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
APSRTC - 48604,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),21:00,05:10,08h 10m,INR 802,36 Seats available,"4.7
86",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
APSRTC - 45902,Super Luxury (Non AC Seater 2+2 Push Back),21:10,06:30,09h 20m,INR 522,22 Seats available,"3.6
68",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
APSRTC - 5920,VENNELA (A.C. SLEEPER),21:15,05:30,08h 15m,INR 934,3 Seats available,"4.1
148",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
